,0
3227,0.28277284
3228,0.2539739
3229,0.2762827
3230,0.26412123
3231,0.26412123
3232,0.18223439
3233,0.25842407
3234,0.21316922
3235,0.31367037
3236,0.2766278
3237,0.30305487
3238,0.07195485
3239,0.15945834
3240,0.13930501
3241,0.13930501
3242,0.3016281
3243,0.13930501
3244,0.13140713
3245,0.06867171
3246,0.18540488
3247,0.1379627
3248,0.15759553
3249,0.17716503
3250,0.314663
3251,0.12738432
3252,0.23047346
3253,0.15733244
3254,0.13386284
3255,0.05048815
3256,0.24982607
3257,0.09531949
3258,0.39837235
3259,0.31125447
3260,0.28579515
3261,0.07210381
3262,0.07210381
3263,0.06761218
3264,0.2822345
3265,0.089683555
3266,0.07260122
3267,0.094341494
3268,0.24982297
3269,0.20749295
3270,0.08218867
3271,0.12196996
3272,0.1845602
3273,0.13214044
3274,0.083136864
3275,0.09484412
3276,0.10563906
3277,0.1112567
3278,0.12516116
3279,0.26450583
3280,0.122329704
3281,0.11793016
3282,0.11793016
3283,0.145379
3284,0.38671422
3285,0.28382653
3286,0.28382653
3287,0.28382653
3288,0.094841294
3289,0.06172989
3290,0.12186801
3291,0.21682508
3292,0.17133214
3293,0.22593209
3294,0.22974353
3295,0.07185856
3296,0.22629605
3297,0.08503018
3298,0.15891935
3299,0.124486625
3300,0.3726876
3301,0.29706082
3302,0.29706082
3303,0.09686709
3304,0.26339874
3305,0.30813804
3306,0.06642078
3307,0.16886856
3308,0.10279915
3309,0.18862125
3310,0.2870993
3311,0.3483622
3312,0.24568541
3313,0.3031331
3314,0.23459402
3315,0.1544176
3316,0.14633557
3317,0.30951834
3318,0.21171215
3319,0.1665602
3320,0.11680263
3321,0.10833938
3322,0.13729738
3323,0.2388001
3324,0.27557364
3325,0.32373288
3326,0.16665687
3327,0.22629668
3328,0.22629668
3329,0.23544255
3330,0.14008757
3331,0.16409497
3332,0.09850677
3333,0.1848246
3334,0.09850677
3335,0.19453208
3336,0.058071222
3337,0.04397577
3338,0.2824458
3339,0.21961974
3340,0.13971946
3341,0.082880035
3342,0.26100317
3343,0.10402005
3344,0.2269201
3345,0.19050403
3346,0.0758278
3347,0.29464865
3348,0.37556145
3349,0.28255257
3350,0.09233428
3351,0.06651688
3352,0.26456863
3353,0.20137137
3354,0.20137137
3355,0.06651688
3356,0.30383238
3357,0.20098951
3358,0.20098951
3359,0.2143504
3360,0.24478507
3361,0.34010896
3362,0.29798588
3363,0.09099318
3364,0.25242376
3365,0.27563545
3366,0.3395585
3367,0.03739347
3368,0.18530047
3369,0.18530047
3370,0.06274113
3371,0.050731674
3372,0.23683381
3373,0.23683381
3374,0.08000283
3375,0.35361812
3376,0.35551974
3377,0.27832127
3378,0.03777954
3379,0.07484055
3380,0.304223
3381,0.18699396
3382,0.18699396
3383,0.18699396
3384,0.2742045
3385,0.27206662
3386,0.18467118
3387,0.13593075
3388,0.13600716
3389,0.14416462
3390,0.065173276
3391,0.28714857
3392,0.13208157
3393,0.27830273
3394,0.07341258
3395,0.26503327
3396,0.2821358
3397,0.4051019
3398,0.28411305
3399,0.24223366
3400,0.18610348
3401,0.0662238
3402,0.051086895
3403,0.059846908
3404,0.08726258
3405,0.12753555
3406,0.08492501
3407,0.26420206
3408,0.37401164
3409,0.079739876
3410,0.27365887
3411,0.34636897
3412,0.2745722
3413,0.28748134
3414,0.2739092
3415,0.05048031
3416,0.3030234
3417,0.17013057
3418,0.10459612
3419,0.17013057
3420,0.24157074
3421,0.3254165
3422,0.20457405
3423,0.20457405
3424,0.28804973
3425,0.10074879
3426,0.3407403
3427,0.21934648
3428,0.21934648
3429,0.3789947
3430,0.20863697
3431,0.20790009
3432,0.28310993
3433,0.21178989
3434,0.27842152
3435,0.19573309
3436,0.32866234
3437,0.22965318
3438,0.08695069
3439,0.2842715
3440,0.16362764
3441,0.28335717
3442,0.23232688
3443,0.23232688
3444,0.20623806
3445,0.07045522
3446,0.34633133
3447,0.34633133
3448,0.04648033
3449,0.07676235
3450,0.3187649
3451,0.3187649
3452,0.24588348
3453,0.16384433
3454,0.2138373
3455,0.38060427
3456,0.26323122
3457,0.17581385
3458,0.2554773
3459,0.25864568
3460,0.26181453
3461,0.05186372
3462,0.37300882
3463,0.35696697
3464,0.122704335
3465,0.2593225
3466,0.26572108
3467,0.25879443
3468,0.28668547
3469,0.23825562
3470,0.23825562
3471,0.12978297
3472,0.23825562
3473,0.30490783
3474,0.2388689
3475,0.20062941
3476,0.13059135
3477,0.073647246
3478,0.14396471
3479,0.17869453
3480,0.055931386
3481,0.34250724
3482,0.27222246
3483,0.32430834
3484,0.09392738
3485,0.087872155
3486,0.100210585
3487,0.06389061
3488,0.13217406
3489,0.14425202
3490,0.10561448
3491,0.17611846
3492,0.31908965
3493,0.10561448
3494,0.20457928
3495,0.19670853
3496,0.26282802
3497,0.21933818
3498,0.050270222
3499,0.33127162
3500,0.23462482
3501,0.22540559
3502,0.22540559
3503,0.025322326
3504,0.3575176
3505,0.059117522
3506,0.07188969
3507,0.22527978
3508,0.15751776
3509,0.19152696
3510,0.059328537
3511,0.21948063
3512,0.29188123
3513,0.29188123
3514,0.21869285
3515,0.2185167
3516,0.27817604
3517,0.25838214
3518,0.11880238
3519,0.28808078
3520,0.07098024
3521,0.3289825
3522,0.09151447
3523,0.27560753
3524,0.2480916
3525,0.3080892
3526,0.3074874
3527,0.23245682
3528,0.23021533
3529,0.2366482
3530,0.08426617
3531,0.22837414
3532,0.13102444
3533,0.26504156
3534,0.028510561
3535,0.19170925
3536,0.19170925
3537,0.3386378
3538,0.19266817
3539,0.23804955
3540,0.25385293
3541,0.2221693
3542,0.11848576
3543,0.2221693
3544,0.2221693
3545,0.20057619
3546,0.2221693
3547,0.21429406
3548,0.29781407
3549,0.29938844
3550,0.3088921
3551,0.1652024
3552,0.07677582
3553,0.03256047
3554,0.03598315
3555,0.05347674
3556,0.20471352
3557,0.21219812
3558,0.09777661
3559,0.23222153
3560,0.24453446
3561,0.16568123
3562,0.24250013
3563,0.14336093
3564,0.38054442
3565,0.31479612
3566,0.05580761
3567,0.31068546
3568,0.18658367
3569,0.14053372
3570,0.15331705
3571,0.31767988
3572,0.20401855
3573,0.28447822
3574,0.19917688
3575,0.16236882
3576,0.19917688
3577,0.19917688
3578,0.28760785
3579,0.10818659
3580,0.21255367
3581,0.17994238
3582,0.07624565
3583,0.17726076
3584,0.024804331
3585,0.10198055
3586,0.23562409
3587,0.0783507
3588,0.09439914
3589,0.08364971
3590,0.044627562
3591,0.054588422
3592,0.07327284
3593,0.12387143
3594,0.053013496
3595,0.06776687
3596,0.06686837
3597,0.12020736
3598,0.28067604
3599,0.22785105
3600,0.13640863
3601,0.053636566
3602,0.053636566
3603,0.17927173
3604,0.21221384
3605,0.077431194
3606,0.06953164
3607,0.39018676
3608,0.39018676
3609,0.033869162
3610,0.26011345
3611,0.19958322
3612,0.35841504
3613,0.038284298
3614,0.16142292
3615,0.24589351
3616,0.32711145
3617,0.13663994
3618,0.24503092
3619,0.22031291
3620,0.08477789
3621,0.17751697
3622,0.07235358
3623,0.19977355
3624,0.093907356
3625,0.10243885
3626,0.07537504
3627,0.1231105
3628,0.28777233
3629,0.2562352
3630,0.28534177
3631,0.1812671
3632,0.18635753
3633,0.23048119
3634,0.25543964
3635,0.120678835
3636,0.18660681
3637,0.27609077
3638,0.11997935
3639,0.21008733
3640,0.16861099
3641,0.16861099
3642,0.16861099
3643,0.19708638
3644,0.14772148
3645,0.101716466
3646,0.16861099
3647,0.22797638
3648,0.39937544
3649,0.108401574
3650,0.49962708
3651,0.27259004
3652,0.27259004
3653,0.32258835
3654,0.22584595
3655,0.21298906
3656,0.28280467
3657,0.17602667
3658,0.25712758
3659,0.5603128
3660,0.25180632
3661,0.32974333
3662,0.257569
3663,0.257569
3664,0.22950584
3665,0.22950584
3666,0.30426234
3667,0.31111354
3668,0.20599765
3669,0.20599765
3670,0.33869714
3671,0.03547477
3672,0.05251005
3673,0.054638017
3674,0.23308218
3675,0.28364155
3676,0.25176728
3677,0.094763346
3678,0.08277944
3679,0.094763346
3680,0.07860732
3681,0.11141618
3682,0.27353075
3683,0.25070003
3684,0.17230326
3685,0.17230326
3686,0.31125447
3687,0.31125447
3688,0.17157938
3689,0.16014865
3690,0.16014865
3691,0.16014865
3692,0.16014865
3693,0.16952448
3694,0.29920787
3695,0.07861568
3696,0.15484922
3697,0.21369493
3698,0.28511903
3699,0.28511903
3700,0.19502331
3701,0.2223627
3702,0.17392696
3703,0.2044508
3704,0.21369493
3705,0.1128065
3706,0.21369493
3707,0.27342197
3708,0.09549165
3709,0.14572209
3710,0.2116106
3711,0.36979473
3712,0.11937808
3713,0.2058771
3714,0.17633241
3715,0.22734888
3716,0.1480617
3717,0.27533734
3718,0.213183
3719,0.09633297
3720,0.05387871
3721,0.061636772
3722,0.32514662
3723,0.16771613
3724,0.06300514
3725,0.24274857
3726,0.1801314
3727,0.2225581
3728,0.21939372
3729,0.17426185
3730,0.060186863
3731,0.29994312
3732,0.4429774
3733,0.23092633
3734,0.08337552
3735,0.050627064
3736,0.28281832
3737,0.34472063
3738,0.19239345
3739,0.25954178
3740,0.2963748
3741,0.3619483
3742,0.24610358
3743,0.17762844
3744,0.18298174
3745,0.19330256
3746,0.1634902
3747,0.1634902
3748,0.1634902
3749,0.1634902
3750,0.1634902
3751,0.24565183
3752,0.34040177
3753,0.30694717
3754,0.075850345
3755,0.24406399
3756,0.3748139
3757,0.17032629
3758,0.0954852
3759,0.17434712
3760,0.17434712
3761,0.08715159
3762,0.18256389
3763,0.3225814
3764,0.30078566
3765,0.27452388
3766,0.18256389
3767,0.1848246
3768,0.121317185
3769,0.2750683
3770,0.06156979
3771,0.3474997
3772,0.3474997
3773,0.30987182
3774,0.110494465
3775,0.06458266
3776,0.19508877
3777,0.29077876
3778,0.33100832
3779,0.39836344
3780,0.24322002
3781,0.2409202
3782,0.26100317
3783,0.26100317
3784,0.06756443
3785,0.20723923
3786,0.07702263
3787,0.20723923
3788,0.31061682
3789,0.22620212
3790,0.26116568
3791,0.0697153
3792,0.079017065
3793,0.23055558
3794,0.19788268
3795,0.3081465
3796,0.3395585
3797,0.35361812
3798,0.3215387
3799,0.2079229
3800,0.3215387
3801,0.09095621
3802,0.18222307
3803,0.087219976
3804,0.07561618
3805,0.14156985
3806,0.14156985
3807,0.26918435
3808,0.23717885
3809,0.26956323
3810,0.25395545
3811,0.23402855
3812,0.28673327
3813,0.15440466
3814,0.25118673
3815,0.25118673
3816,0.28673327
3817,0.31157842
3818,0.24023683
3819,0.31458202
3820,0.3195146
3821,0.21536146
3822,0.27188963
3823,0.26020366
3824,0.18949649
3825,0.3040574
3826,0.22023837
3827,0.25554246
3828,0.27801555
3829,0.22794016
3830,0.14745396
3831,0.30588818
3832,0.26054463
3833,0.23727052
3834,0.076392844
3835,0.15292148
3836,0.24997127
3837,0.06990314
3838,0.17778504
3839,0.2670973
3840,0.2670973
3841,0.14987881
3842,0.13756435
3843,0.21678504
3844,0.2162671
3845,0.21678504
3846,0.21678504
3847,0.1583425
3848,0.13756435
3849,0.18949573
3850,0.1583425
3851,0.2736624
3852,0.21109088
3853,0.21109088
3854,0.21109088
3855,0.06117436
3856,0.27892807
3857,0.22704785
3858,0.2944447
3859,0.27892807
3860,0.22200842
3861,0.33015358
3862,0.06330497
3863,0.13290372
3864,0.18181513
3865,0.13320084
3866,0.13290372
3867,0.24397
3868,0.32881224
3869,0.24397
3870,0.107689895
3871,0.05036133
3872,0.13133906
3873,0.3442258
3874,0.060536657
3875,0.23654357
3876,0.19111998
3877,0.27075318
3878,0.2387405
3879,0.2387405
3880,0.029298233
3881,0.20639335
3882,0.08521754
3883,0.1020119
3884,0.2387405
3885,0.29864725
3886,0.101631254
3887,0.11985676
3888,0.34226274
3889,0.28658414
3890,0.28750542
3891,0.27807415
3892,0.27807415
3893,0.27807415
3894,0.24453206
3895,0.07861763
3896,0.29329485
3897,0.11436883
3898,0.20311448
3899,0.079960756
3900,0.079960756
3901,0.16569392
3902,0.079960756
3903,0.056991234
3904,0.078111686
3905,0.051788583
3906,0.122704335
3907,0.22897053
3908,0.20394641
3909,0.24304222
3910,0.26159334
3911,0.18542558
3912,0.18479615
3913,0.16580297
3914,0.06938142
3915,0.228045
3916,0.29276335
3917,0.24910948
3918,0.0791467
3919,0.06581535
3920,0.22130513
3921,0.27571508
3922,0.31601965
3923,0.15093142
3924,0.080791
3925,0.20052628
3926,0.13473976
3927,0.20777586
3928,0.11390787
3929,0.15075898
3930,0.07486376
3931,0.092394784
3932,0.055554878
3933,0.17790449
3934,0.06235198
3935,0.16615623
3936,0.161001
3937,0.2624926
3938,0.1830236
3939,0.22552961
3940,0.38288623
3941,0.203462
3942,0.203462
3943,0.23202541
3944,0.2493316
3945,0.04731514
3946,0.1841211
3947,0.20740086
3948,0.21697308
3949,0.2851988
3950,0.26027322
3951,0.18068016
3952,0.14289325
3953,0.15668269
3954,0.2069482
3955,0.07165287
3956,0.07165287
3957,0.2069482
3958,0.2207396
3959,0.18538316
3960,0.20199235
3961,0.20199235
3962,0.18974818
3963,0.18974818
3964,0.35211462
3965,0.35211462
3966,0.072898954
3967,0.1141484
3968,0.24024248
3969,0.19723633
3970,0.07463901
3971,0.3294449
3972,0.10023536
3973,0.19533461
3974,0.32328215
3975,0.32328215
3976,0.32328215
3977,0.30257392
3978,0.24625593
3979,0.28672546
3980,0.17991921
3981,0.19542286
3982,0.24078178
3983,0.04937498
3984,0.27280435
3985,0.19013345
3986,0.27480415
3987,0.31090462
3988,0.37566417
3989,0.22062609
3990,0.26642078
3991,0.1254959
3992,0.16139531
3993,0.16139531
3994,0.11152743
3995,0.25038075
3996,0.18465883
3997,0.281351
3998,0.11518267
3999,0.1296985
